par_id,keyword,country,text,label,orig_label
3422,vulnerable,ca,""""""" That will have a tremendous impact , """" Hoskins said , noting that hospitals today are accepting more patients who are staying longer , particularly those who are vulnerable and aging .""",0,0
8311,migrant,in,"""Which , of course , is the idea , because street food , unlike gourmet fare , does not take kindly to experimentation . Its patrons know what they like and that 's why they come back for more of the same . The multiple matrixes of Kolkata 's streets offer cuisines of every ilk , from straightforward nurseryfood and migrantfare to the locally developed , so-called """" Mughlai """" parathas and jhalmuris . But unlike the phuchkas of Vivekananda Park or the chaats behind New Market , office-para food is no weekend indulgence . They perform a very basic fuction : That of filling the stomach . Combined with a glass of water , both bread and sattu rise to the occasion .""",0,0
1074,poor-families,za,"In a statement issued in Harare , the agency says poor families , especially households with orphans and vulnerable children , ca n't afford much of the food that is available . Most of that food is imported .",0,0
4542,hopeless,us,"And some shows imagine new dimensions and portals to other universes , and those might be my favorite of all . In a world that can feel hopeless , it is crucial to imagine endlessly ; to look beyond the plane of existence that is given , to imagine the answers to bigger questions -- or to even come up with those questions in the first place .",0,0
2362,disabled,gh,70 people living with disabilities have been employed in the first phase of the initiative with another 200 disabled persons soon to be employed .,0,0
5356,disabled,nz,"Much as people can get sneery about UN commentaries upon their country , the Minister for Disabilities Issues Carmel Sepuloni welcomed this one for the right reasons as an area where international comparisons could prove particularly helpful alongside feedback from our own disabled community .",0,0
567,refugee,ph,"English actor Benedict Cumberbatch makes an emotional plea for Syrian refugees . Speaking on Thursday , September 10 , at a curtain call of a performance in London , he urged the audience to donate cash to Save the Children to support refugees .",1,2
3456,poor-families,pk,""""""" The federal government is making tall claims regarding up-gradation of the public sector schools but the ground situation indicates that thousands of children belonging to poor families lack educational facilities in the city , """" he said .""",0,0
7639,disabled,gh,""""""" The government of Ghana recognizes the Ghana Federation of the disabled as a useful partner in addressing the concerns of persons with disability and affirms it has the capacity to implement this project . What I will wish to advise is that they be guided by the USAID 's core values . """"""",0,0
1967,disabled,sg,"Mr Toh Chin Aik said the changes have helped him in his daily commute . Mr Toh , who works at the Enabling Village , is visually disabled .",0,0
2205,migrant,ie,"The International Organisation of Migration has catalogued the grim toll of migrant deaths last year . Some 3,771 died in the Mediterranean , up 400 on 2014 , and of those , 805 on the Eastern route that includes Turkey 's Aegean coast and the island of Lesbos where so many head . Nearly 19 of every 1,000 who set out on this route would die .",0,0
6263,refugee,nz,"Today , Monday 13th November , Peace Action Wellington have locked down the Australian High Commission . Peace activists have locked themselves to the gates of the High Commission preventing anyone from leaving , to draw attention to the situation of the refugees and asylum seekers on Manus Island . Refugees have been indefinitely detained by the Australian government in illegal camps and are now being forcibly moved into even more precarious situation .",0,0
3067,refugee,hk,"Public broadcaster WDR said the man complied with standard procedure for refugees , including allowing his fingerprints to be taken , undergoing a medical examination and accepting pocket money .",0,0
3252,disabled,ke,"The fall detection upgrade is expected to appeal to worker safety concerns in factories or other industrial settings , as well as to elderly or disabled users .",0,0
4832,vulnerable,gb,"The consequences could be wide-reaching , since significant portions of the 17-nation euro zone 's crisis response plans depend on Germany 's continued good economic health . If the country 's finances were to slip or if German voters felt themselves more vulnerable , Germany 's economic ability and political will to foot the cost of the bailouts may fade , analysts say .",0,0
6079,refugee,nz,"""New Zealand 's offer to take in """" 150 refugees from across Nauru and Manus still stands """" , she said at the official opening of a new science and technology building Nga Wai Hono at Auckland University of Technology yesterday .""",0,0
4398,hopeless,ie,"""The opening novella , Paris for One , is the real gem here . It follows Nell , a 26-year-old accounts administrator who tends to play it safe ? ? - she carefully draws up pro-and-con lists before making so much as a sandwich order at work - until she spontaneously decides to book a weekend getaway for herself and her hopeless boyfriend . Claiming to be """" held up """" at work , he fails to show up for the Eurostar , and Nell ends up alone in the French capital .""",0,0
1151,hopeless,za,This is why I am one of those sympathetic to the growing calls for axed former National Police boss Bheki Cele to return to police headquarters to lead us into a crime-free South Africa . The calls illustrate the hopelessness of our people in the face of rampant crime .,0,0
3649,poor-families,au,""""""" The majority of people here do n't speak English , they 're not as educated as the residents in Toorak , and obviously they do n't make the same amount of money . So generally there are poor families in this area .""",0,0
7139,women,za,"With numbers of Nigerians rising in Sicily , prostitution is a thriving business , campaigners say , though nobody knows exactly how many women end up plying their trade on the streets .",0,0
6435,homeless,bd,""""""" My request is to all the Union Parishad chairmen and our union-level leaders and activists so that a single person does n't remain homeless in Bangladesh . We 're providing financial assistance to those who have lands but unable to make homes . We want the financial assistance to reach them fully so that they can build homes , """" she said .""",0,0
7253,vulnerable,au,"' A number of recent high-profile cases where vulnerable migrant workers have been underpaid and exploited at work have exposed unacceptable gaps in the system . While the Government acknowledges that the majority of employers do the right thing by their employees , we will not tolerate exploitation in Australian workplaces , ' she added .",0,0
5979,hopeless,lk,He said the private media has hopelessly failed to give a glimpse of good deeds of the unity government to the people . ( Sandun A Jayasekera ) <h> Comments - 21,0,0
3201,vulnerable,sg,"Meanwhile , Social and Family Development Minister Tan Chuan-Jin said his ministry would focus on strengthening marriages and families , providing a good start in life for the young , helping the vulnerable and fostering a caring community .",1,3
6511,vulnerable,pk,"Weakening and division of Syrian state means an even greater potential for the Levant to become a breeding ground for militancy and protracted violence . Studies have always proved that small states are more vulnerable to terrorism and militancy . Creating new microstates would only threaten fragile lives with even greater uncertainty , instability and fear .",0,0
3118,women,us,Some who read the park service 's explanation replied with a wink -- literally posting videos of women winking in reply to the NPS tweet .,0,0
3144,disabled,ke,This is an annual event in the calendar of the Lions Club of Mombasa Pwani and is eagerly awaited by the disabled children because it gives them a chance to mingle freely and showcase their talent .,0,1
5898,disabled,bd,"For the first time ever in Bangladesh a daylong IT competition for disabled youth students was held at the permanent campus of University of Asia Pacific ( UAP ) on June 04 , 2016 .",0,0
2955,disabled,lk,"Some of the known reasons for non claims of MOs are that it is being produced in a court of law , retained in rent control board on legal grounds , payee of the MO is overseas or in a bad state of health , disabled or deceased , he said adding that several other payees named in the MOs were not coming to post offices to cash it due to miscommunication and unknown reasons . An MO is valid for six months from the last day of the month of its issue . But under exceptional circumstances , the payment of a lapsed MO is considered for refunding up to two years from the last day of the month of its issue . According to the regulation made under Section 45 of the Post Office Ordinance , an MO can not be refunded after a 2 -year period lapses .",0,0
7100,women,ph,"Meanwhile , confused men , women and children walked aimlessly along roads strewn with overturned cars and felled power lines , some gagging from the stench of rotting flesh .",1,3
378,women,us,"The collapse of Rana Plaza , an eight-story commercial building outside Bangladesh 's capital city , in 2013 killed more than 1,200 workers , and most of them died while producing clothes for some of the world 's lowest wages . The garment sector 's deadliest accident owed to dubious construction permits , abusive labor policies , and more systemic problems . A heavily footnoted , absolutely depressing but crucial comics series reported by award-winning writer Anne Elizabeth Moore and drawn by artist collective Ladydrawers explores the industry and how our apparel purchases affect its majority-women workforce .",0,0
2177,homeless,hk,"In Hong Kong , homeless shelters are operated by various NGOs and charities . Some , like Christian Concern for the Homeless in Sham Shui Po , receive funding from the Social Welfare Department . Others , like the Street Sleepers ' Shelter Society in the same district , are responsible for their own finances .",0,0
3134,immigrant,ng,"""Quick return of the children could be one way to stem lengthy court proceedings or the long detentions that have emerged under the Trump administration 's """" zero tolerance """" approach to border crossings , supporters say . They say some minors fail to appear for hearings . But advocates for children warn it could put the young immigrants in harm 's way . It could also prolong their detentions and create a logistical challenge for transporting them home .""",0,0
3695,in-need,gb,""""""" We are in a state of mourning but we have to carry on because we have a duty to those people who are so in need of our support . """" Mr Bird said thousands of people worldwide had paid their respects to the two men , with tributes from as far afield as Australia .""",1,4
1181,disabled,jm,"The JAA manager indicated that the company 's representatives also assess security concerns ; coordinate transportation of a disabled vehicle to repair centres ; facilitate medical assistance ; and assist with minor repairs . As a service standard , the JAA 's roadside-assistance team seeks to respond to emergency call within 40 minutes or less .",0,0
4139,immigrant,sg,"The half-a-million-plus Jewish community is the largest in Europe but has been hit by a wave of emigration to Israel in the past two decades , partly due to anti-Semitism in immigrant neighbourhoods .",0,0
1340,vulnerable,ng,"""The move instructing Whatsapp to delete the data of its users before the policy initiation date was instigated by two students from the Imperial College , London , who felt it """" severely compromises the rights of its users and makes the privacy rights of users completely vulnerable """" , Indian Express reports .""",0,0
2718,in-need,jm,He said some areas in Knapdale and in Mt Edgecombe are in need of urgent attention because people could not drive to and from these areas .,0,0
2231,vulnerable,in,"""The outlook for the Indian OTT video content industry looks extremely positive . According to a recent report from market research firm Media Partners Asia ( MPA ) , the OTT market in the country is expected to cross 100 million unique monthly users by 2020 . Is the Torrentz shutdown then a big blow to piracy ? """" Active policing against piracy by content owners and a paradigm shift in content consumption from desktop to mobile will contribute to the eventual death of piracy . Users do n't have to go through the hassle of downloading content illegally from torrent websites and make their systems vulnerable to cyber security threats , """" said Uday Reddy , CEO and Founder , YuppTV .""",0,0
5098,hopeless,lk,"Membership seating arrangements need to be increased and related logistics at local government bodies . The second concern is that though the total membership seems to be increasing , the stakes of the minority parties look hopeless .",0,0
2571,vulnerable,ke,"Setting and remembering new passwords can be annoying . This however , might be a critical step to maintaining your online security . Change up your passwords every three to six months . This will throw off any hackers that might have been close to accessing your information . Be keen not to use the same password on all your accounts as this will make them all vulnerable if one is hacked .",0,0
3621,migrant,nz,""""""" We need to get more New Zealanders into the industry and we need to fix the law so migrant workers have some stability and a path to residency . """"""",0,0
1338,migrant,nz,Muslim immigrant to join California lieutenant governor race,0,0
6567,hopeless,ie,Here 's a quick review of Day 1 of The Sleepout . Big thanks to everyone who supported the lads yesterday ! Reminder that you can donate at http : //www.sleepoutdublin.ie/ . #sleepout15 #homelessnothopeless,0,0
10333,hopeless,ca,""""""" For the kids , it shows that someone loves them and cares about them to follow up , """" Principal Sherrie Gahn told the Las Vegas Sun after the taping . """" When you live in an existence where everything seems so hopeless , it 's an amazing gift they will never forget . It 's beyond their wildest dreams . """"""",1,4
2887,hopeless,ca,"So , for a while , I was really depressed and feeling extremely hopeless about all the countless stories that are out there , feeling so defeated .",0,0
6711,immigrant,ng,A White House ceremony was held Wednesday at the White House to honor Mandy Manning of Washington state . She teaches English to new refugee and immigrant students at the Newcomer Center at Joel E. Ferris High School in Spokane .,0,1
2153,disabled,ie,""""""" The courts are not the place for a family like ours with a disabled child .""",0,0
4058,poor-families,za,"In a circular to Rhodes University staff on Thursday 26 March , Mabizela outlined the events of the week and said he had assured the Black Student Movement that the University was sympathetic to the legitimate need of students from poor families .",0,1
4010,in-need,jm,""""""" We are in need of boxing officials in Jamaica and we are starting a programme on that . We are going on a recruitment drive for boxing officials , """" said the boxing board 's General Secretary Leroy Brown .""",0,0
6336,women,lk,"On a parting note , if women were in charge , they would have reacted faster to end the crisis in Kandy for the simple reason that like Kussi Amma Sera , they understand better the wider implications of a national crisis on family , the neighbourhood and importantly on the economy .",0,1
3819,vulnerable,ke,Shame can make the toughest of persons hang their heads and curl inwardly in a bid to save face . It comes as the most ready reflex when we are caught pants down indulging in our many guilty pleasures ; admittedly there is nothing more vulnerable than a lady with a look of shame on her face .,0,0
3371,migrant,ie,"This series explores dramatic and sometimes troubling aspects of Irish history . From single mothers to forgotten emigrants , each film takes the perspective of outsiders and critical voices to reveal Irish society in imaginative and provocative ways .",0,0
6377,hopeless,ph,"""Meanwhile , starring hit Kapamilya loveteam Mayward , """" Loving in Tandem """" revolves around happy-go-lucky Shine ( Maymay Entrata ) who will do everything for her family . But when it comes to love , sadly she is hopeless . Until one day , she unexpectedly meets Luke ( Edward Barber ) , a rebellious and grumpy teenager , who was sent to the Philippines by his father . Despite their differences , love dares blossom .""",0,0
8109,refugee,za,Juma was one of over 100 newly arrived asylum seekers who protested outside Cape Town 's Home Affairs refugee reception offices at the foreshore on Tuesday .,0,0
7852,migrant,ke,"POIPET , June 17- The number of Cambodians fleeing Thailand over fears of a clampdown on illegal migrant workers rose to nearly 180,000 Tuesday , as the two countries were expected to hold crisis talks in Bangkok",0,0
4780,refugee,za,"Congo is home to thousands of Burundian refugees . Many fled political violence at home in 2015 , when President Pierre Nkurunziza successfully pursued a disputed third term amid deadly protests .",0,0
3965,hopeless,ie,"He may well have depression and this may have led him to become so withdrawn , reclusive , lethargic , and trapped . Or his lifestyle and daily habits may have led to him becoming depressed and hopeless .",1,3
2731,homeless,ke,Hundreds of people have been left homeless in Mandera after River Daawa burst its banks . The hardest hit places are Takaba and Elwak subcounties .,0,0
1886,disabled,za,"W24 : Finally , what advice do you have for other disabled brides who are perhaps feeling self-conscious about their disability ?",0,0
3678,migrant,tz,"Noting that the country was not oblivious to the financial resources and other costs that could come with the decision , she said it would be against national values of Rwanda to turn a blind eye to the plight of the immigrants .",1,2
8015,immigrant,nz,So Immigration New Zealand has been using racial profiling to guide its decisions on which kinds of immigrants it should deport .,0,0
2537,homeless,in,"I was also homeless for about a month because of Hurricane Sandy , and was forced to spend days in a relief camp . The experience groomed me more as a person than a development professional . We can be comfortable and cozy as actors and the episode sensitised me about so many things I would otherwise take for granted .",0,0
8329,homeless,in,""""""" When we relocated to Joburg , we struggled to get a place to stay . I remember with my business partner we had to make use of the Ekhaya shelter for the homeless , from that moment I knew something needs to be done , """" said Manyike .""",0,0
5007,poor-families,za,"By now we all know that 17-million South Africans receive some form of social grant . We know this because of the fiasco earlier this year when it was unclear if grant beneficiaries would receive these monies on time . Thanks to the Constitutional Court , millions of poor families were able to continue with life as normal when the South African Social Security Agency and Cash Paymaster Services were instructed to administer the payment of grants for a further 12 months .",0,0
4109,refugee,gb,"Her 47-year-old husband , a father of two teenage children , from Eccles , Greater Manchester , was kidnapped last Boxing Day . He had joined a group of his Muslim friends who were taking ambulances and medical equipment to refugees in Syria . It was at least his second trip to the country .",0,0
8263,vulnerable,ph,Nebran said that children are indeed more vulnerable to abuse .,0,0
8055,women,gb,"Miss Gracie sent several tweets on November 10 last year , a day recognised as equal pay day by feminist groups . It occurs on this date as ' women effectively stop earning relative to men on a day in November ' according to the Fawcett society .",0,0
5799,hopeless,ph,"""A win for former Secretary Mar Roxas in the presidential race was predicted yesterday by a ranking leader of the Liberal Party because the opposition forces are """" hopelessly divided """" and have no political machinery .""",0,0
3886,homeless,au,Others took the post regarding homelessness in the shire .,0,0
5131,immigrant,za,"Tuesday 's shooting inflamed already simmering tensions between youths and security forces in deprived urban areas , which often have large immigrant communities .",0,0
3724,homeless,my,"This collaboration between Institut Onn Ja'afar ( IOJ ) with Yayasan Chow Kit ( YCK ) invites all Malaysians to give breakfast to the homeless by starting their soup kitchen as early as 7am . They operate once every two weeks , on the first and third Wednesdays of each month outside KL Krash Pad at 346 , Jalan Tuanku Abdul Rahman .",1,3
5224,vulnerable,lk,He noted that social media also has the potential to blur the lines between reality and the virtual world making it hard for the young people to separate real world interactions from those online since they are more vulnerable to deception .,0,0
5318,vulnerable,ng,""""""" It is also important to know that now that they have been dispossessed of their fortress , the Boko Haram escapees will intensify their cowardly attacks on vulnerable targets if only to maintain an illusion of terror , but there should be no panic because the worst is over . ' '""",0,0
5928,poor-families,gb,"Many of the immigrants coming into the United States are poor families from crime ridden countries like El Salvador , Guatemala and Honduras . They often seek asylum citing the daily violence in their home countries .",0,0
6482,disabled,ie,The Disabled Drivers Association of Ireland said the most common non-aggressive excuse for ' invading ' an accessible space for disabled drivers is ' I 'll only be a minute ' . But that 's never the case and illegal parking like this causes genuine misery .,0,0
3784,poor-families,sg,"""Modi did try to reach out to the dual constituencies of Dalits and industrialists of the state but refrained from making any direct political points in his speech at Punjab Agriculture University ( PAU ) . He talked of promoting the Micro Small and Medium Enterprises ( MSME ) besides urging people to buy khadi with the slogan """" Khadi used to be for nation , now khadi is for fashion """" during the ongoing festive season as it would help poor families .""",0,0
2690,disabled,ph,"When a veteran reaches 70 , he is deemed totally disabled , entitling him to such a pension .",0,0
667,disabled,sg,A video of a woman lashing out at a disabled cleaner has gone viral . Sunday Life talks to cleaners and disabled workers about the treatment they receive from customers,0,0
3527,immigrant,sg,"Around 61 per cent of Asian immigrants have a bachelor 's a degree before arriving in the US . Coupled with a strong work ethic , it is no surprise that Asian Americans have the highest household income averaging US$66,000 per year .",0,0
4334,immigrant,au,Instead Mr Dastyari focused on his immigrant background and arriving in Australia at the age of four with his parents who fled Iran in the 1980s .,0,0
4816,hopeless,ph,Of course our situation is not hopeless unless we all agree it is . We do n't even have to reinvent the wheel because many world cities have successfully implemented solutions to similar problems with traffic .,0,0
4888,migrant,us,"""French President Emmanuel Macron has denounced as a """" crime against humanity """" the auctioning of migrants in Libya as recently seen in video footage .""",0,0
9745,homeless,ng,"Defend your dignity as human beings and children of God . Do not allow the rich and powerful , who are rich because you are poor , to divide you . They have light and water in their high fenced houses not because they are Muslims or Christians or that they are from this or that or the other tribe but simply because they are rich . You are poor , homeless , have no road , no water , and your children are sick and illiterate , not because you are Christian or Muslim or from this tribe or the other , but simply because you are poor . You and your children vote , but their children do not vote because they are abroad . Your children beg and die on the streets while their children are abroad fraternizing with those they call unbelievers . They give you a fake religion that enslaves you while they give their own children the religion of education that will liberate them and make them rule over you .",1,4
85,women,ie,"Vaila Barsley plays in Sweden for Eskilstuna United and represented England at youth level , although she has gone on to become an international with the Scotland women 's team .",0,0
7877,homeless,my,"""SYDNEY ( Reuters ) - An informal """" street count """" by staff of City of Sydney council and volunteers has identified 486 homeless people sleeping rough in the inner city , the highest figure since the initiative was launched in 2010 .""",0,0
5037,in-need,ie,She says that being a supportive friend can be challenging but that the most helpful thing you can do for a friend in need is to be a good listener .,0,0
7057,homeless,ie,""""""" We were homeless , with nobody helping us , we were on our own and I was looking for a way to get out of emergency accommodation . I was looking for a way to keep the children happy , """" she said .""",0,0
8012,poor-families,lk,According to RB Governor Sri Lanka in a year or so will be a middle income country and motoring towards gaining on to be high income country so this electricity hike will only affect hand full of so called poor families @,0,0
8050,immigrant,gb,"""It was Jacobson 's obituary of Hughes in the Independent in 2012 which alerted the programme makers at the production company Mint Pictures - one of whom , Dan Goldberg , became the series producer . Himself an immigrant to Sydney from his native Glasgow , Goldberg doubles as the JC 's Australian correspondent . He was """" amazed """" at Jacobson 's take on Australia . """" It is always revealing when an outsider looking in says something about your country . It was very complimentary about Australia and in particular about these four figures . We were taken aback and thought it was worth pursuing . I made contact with Howard , I think through the JC , and asked him whether he would be interested in making a programme about these four people . As he joked at the premiere in Sheffield , he said yes but thought nothing would happen . """"""",0,0
1854,in-need,za,"""Cape Town 's next mayor , Dan Plato , has been described in news reports as """" mediocre """" and """" lacklustre """" . Thus someone very much in need of a PR boost to inspire confidence in Capetonians before he takes over on November 1 from the indomitable Patricia de Lille .""",0,0
3506,immigrant,nz,A ring of illegal immigrants used rental homes in Waikato to grow large quantities of commercial-grade cannabis .,0,0
1724,vulnerable,sg,"At once powerful and vulnerable , it is the perfect vessel for the band 's strident , earnest tunes . The buff Indonesian-born singer maintained studio-perfect delivery all evening , hitting the audacious highs of Trembling Hands and Ordinary World without showboating .",0,0
7043,disabled,ie,"""Page 51 was a short ( 211 words ) story by Brian McDonald on the results page announcing that Mark Rohan , the double Olympic champion and """" poster boy for disabled sport """" , would not be defending his titles in Rio de Janeiro in 2016 . The story also made the ' Briefs ' ( 218 words ) section of The Irish Times . Nobody else seemed bothered .""",0,1
4599,poor-families,sg,"""Congress leader P Chidambaram on Thursday slammed the Union Budget , terming the promise of Rs 5 lakh for healthcare for poor families as """" a big jumla """" , and said there was """" tokenism """" on creating jobs and nothing to indicate rise in farmers income .""",0,0
7472,in-need,jm,"Seven residents now live at the home , which is in need of infrastructural upgrades and other support .",0,0
4172,refugee,sg,"BERLIN ( AFP ) - German authorities on Saturday ( May 14 ) reported an increase in the number of arson fires at shelters for refugees who flooded Germany last year , raising concerns about anti-migrant violence .",0,0
4284,migrant,za,"By the 20th century , scores of emigrants from Madeira had settled in the country with the number of Portuguese residents increasing in size in the decades following World War II .",0,0
4078,disabled,jm,The local organisation which represents the visually impaired has heaped scorn on the Government 's commitment to implement many of the Vision 2030 initiatives that have been designed to improve the quality of life of disabled persons .,0,0
5566,disabled,gb,"This is what the people we met are expecting from us : ' a proof that you care about the Tunisian revolution and the weaponless people who faced a criminal dictatorship , and sacrificed their lives and were injured , so that we can raise our voices today and say what we think should be said . ' These are the words of Mohamed Salah Abidi , whose son Shady Abidi was at the heart of the ' internet revolution ' in Regueb and was disabled by bullets from a police sniper .",0,0
466,vulnerable,ph,"There are also areas that may likely experience multiple hazards , where communities are vulnerable to a combination of two or 3 of the previously mentioned threats . Over 1,000 people or about 200 households , distributed in various towns of the province , are deemed highly exposed to these hazards , the action plan said .",0,0
6359,refugee,pk,"Talking to reporters after the ceremony , the chief minister expressed his astonishment over the statement of Prime Minister Imran Khan regarding giving citizenship to Afghan and Bengali refugees living in Pakistan .",0,0
6666,hopeless,au,"The Cats have built a tall , strong , physical list that 's almost impossible to beat at the narrow GMHBA , but one that 's hopelessly exposed again and again on the majestic wings of the MCG , where attacking flair and speed rule .",0,0
299,disabled,ke,"While speaking in Eldoret during an interview , the Eldoret West children 's officer urged commissioners of the TSC to ensure all public schools across the country have teachers who care about the welfare of each and every student including the disabled .",0,0
3322,hopeless,ph,"""In their resolution , the post-1986 lawmakers blamed the """" hopelessly defective """" and """" inoperable """" nuclear plant on the """" collusion of foreign interests and the regime of Mr. Marcos in the US nuclear export licensing proceedings . """" As a result , serious safety questions surrounding the PNPP were never adequately resolved .""",0,0
4385,vulnerable,ie,Palizija was one of a number of vulnerable young men from Lithuania who had come to the attention of gardai investigating the sale and supply of drugs in Limerick . Garda said that he was a drug user and was recruited to come to Ireland .,0,0
6572,disabled,lk,"A host of ministers and MPs were also in attendance . Wheel-chairs were presented to the disabled , in line with the event .",0,0
8278,poor-families,lk,"Urgent Need to Ensure Quality Education for Poor School Children in India <h> It is encouraging to note that the poor families all over India now realise that the best that they can do for their children is to provide them quality education , that would enable them to equip themselves to improve their life prospects .",0,0
2463,hopeless,au,"""The wild-eyed young man had hopelessly tangled hair and wore rumpled baby-blue scrubs . He gestured frantically . """" This is 88.5 National Public Radio , """" he said in a spot-on announcer 's voice . """" Donate to our pledge drive . Do n't listen for free , that 's stealing . Now here 's Ofeibea Quist-Arcton . """" He spun three times , stopped on a dime , and flashed the familiar """" jazz hands """" pose before walking away .""",0,0
341,refugee,ng,"The move appears to mark the first successful legal challenge to the Trump administration and affects those who have arrived in the U.S. with previously approved refugee applications or were in transit with valid visas . Similar rulings were later issued in Virginia , Massachusetts and Washington state .",0,0
4299,disabled,sg,"Tampines resident Lim Luck Cher , 50 , resigned from her job as an assistant manager in a precision engineering company three years ago to help look after her disabled mother . She got to learn more about Giant hypermarket in Tampines on Wednesday as part of the programme .",0,0
6927,refugee,lk,The Sri Lankan government is keen on getting assistance of the Indian government to enable quicker voluntary repatriation of the remaining refugees,0,0
4936,in-need,jm,"The financing of the court is a matter that has suffered from either misapprehension , or deliberate obfuscation and is , therefore , in need of clarification .",0,0
4256,disabled,ph,"LONG BEACH , California -- Supporters , friends and immediate kin of a disabled Filipino American shot to death by police gathered in front of the Long Beach Police Headquarters on Thursday , March 17 to announce the filing of a $20-million civil suit against the Long Beach Police Department",0,0
2197,immigrant,ca,"""Broder wants immigrants to know that """" at this point , the rules have not changed . The executive order has not been filed . """"""",0,1
3480,hopeless,sg,"6 MY LITTLE FRIEND looks hopelessly outclassed at the weights , finding himself 13 points outside of the handicaps . He was five lengths from Mr Stunning last time out at set weights , and while the margin may be the same again , he can show enough with the feather weight to include in the forecast . <h> RACE 4 ( 1,200M )",0,0
4664,disabled,lk,"Rifleman Bopegedara had joining the SLA in 2008 to the Sinha Regiment . During the humanitarian operation he sustained injury in a terrorist attack . At present he is housed at the Mihindu Seth Medura , the healing home for disabled service personnel . As a result of his injury he is paralyzed from neck down . The country does not let down these war heroes who sacrificed much to save the nation from the clutches of LTTE terror .",0,0
6427,women,nz,Wakatipu had encouraged women members at a time when rowing was regarded as ' ' a gentlemen 's game ' ' .,0,0
4947,refugee,ng,""""""" I do n't think the real refugees should suffer from the fact that we have a lot of Nigerians coming in , """" she said . <h> About Reuters""",0,1
4105,poor-families,my,"Its Segamat division chief , Zahari Sarip said the financial assistance from this wakaf fund could be changed into scholarships as a reward or sign of appreciation , especially for those who are the first in their poor families to go to university .",0,1
6498,disabled,ph,"""On August 8 , police were sent to the home of June Rigsby 70 , of Gresham after she found her 6 year old Chihuahua named """" Baby """" deceased inside her home . June , who is disabled and was in bed at the time , heard a knock at the door and a man call out her name . That man was Nicoli . June told investigators that she had made arrangements with Nicoli , who has been delivering Meals on Wheels food to her every Monday for several months , that she would leave the door unlocked for him enter her home .""",0,0
1855,women,hk,"Two elderly mainland Chinese women have been arrested for allegedly setting off firecrackers outside the US Consulate , shortly after they entered Hong Kong . They said they had met with unfair treatment in the mainland , but their motive is unknown . <h> Support independent media <h> Partner with HKFP <h> What is Hong Kong Free Press ?",0,0
3983,in-need,ke,"Despite the fight by the national and county governments and non-governmental organisations , many residents are still in need of food , water and medicine .",0,0
4682,in-need,tz,"Director of PAACS in Arusha , Dr Wendy Willmore , called on the beneficiaries to explore the programme so that they would provide relief to Tanzanians , who are in need of the services .",0,0
3363,women,ng,"The protesters who were majorly students , artisans , politicians as well as youths and women groups came together on the platform of Osun Continuity Movement and insisted that Osun West Senatorial District must produce the next governor .",0,0
2076,hopeless,us,"They might not have been totally hopeless . Brady has usually had a little bit more talent surrounding him than Peyton Manning has . ( Matt Cassel , who rates as somewhere between average and replacement-level , led New England to an 11-5 record when Brady was hurt in 2008 . ) Bill Belichick would probably have snuck them into the playoffs a few times . But they 'd also have been playing good opponents . Our method projects them to a 12-14 or 13-13 postseason record rather than Brady 's 18-8 .",0,0
7019,in-need,us,"The criminal justice system is one area Floyd believes has gotten better , but is still in need of improvement .",0,0
3276,poor-families,nz,Prof Fergusson said children being born in poor families today might face even worse outcomes than their parents born in the 1970s and ' 80s because of the greater disparity in earnings .,0,0
1555,women,sg,"""But things got a little emotional when the women were surprised with a special video from their family and friends . The song is off of their up coming album """" Get Weird """" and is obviously about a relationship ending .""",0,0
8282,refugee,hk,"Losses in European banks , concerns over a potential Brexit and the refugee crisis have been under the spotlight in the eurozone for months , depressing investor sentiment and weighing on the performance of European stock markets .",0,0
2805,homeless,us,"The homeless shelter was initially expected to open in January , but due to the renovations needed , Putman said he hopes to have it open by the summer .",0,0
5749,vulnerable,my,"Chief among the list of applications usually used by these individuals is WeChat , followed by Facebook , WhatsApp and Beetalk . The most vulnerable target group , statistics show , are those aged between 13 and 15 . Out of 184 cases involving planned attacks on children last year , WeChat was used in 138 cases .",0,0
2219,disabled,za,"I am Refilwe , I am severely disabled .",0,0
3673,homeless,nz,""""""" The cost of housing has been rising without corresponding increases in income , whilst the number of state houses per capita has been in decline . Many low-income people are missing out on housing , whether we recognise them as ' homeless ' or not . More&gt;&gt;""",0,0
5428,migrant,gh,"Those in the UK are considered illegal immigrants and do not have the right to work , study , rent a house or access public services .",0,0
987,disabled,au,"""Ms Lim 's claims come as a highly critical parliamentary inquiry report , released on Thursday , found that the level and number of """" allegations of ill-treatment of disabled children in New South Wales schools ... are unacceptable """" .""",0,0
3499,poor-families,ph,"Now the campus has 15 new buildings and its students have reached more than 23,000 , mostly from poor families . Except for the lahar-filled Gugu River behind it , the campus bears not even a slightest sign of the disaster that befell it .",0,0
6034,disabled,tz,"However , Mwakatobe hailed the government on its plan on assisting disabled people but urged it to make follow up and ascertain the extent of execution .",0,0
4834,in-need,pk,"Turkey will also deliver medical supplies to those in need , he added . The aid is planned to be delivered to the Maungtaw and Buthi Taung regions of Myanmar with the coordination of the Rakhine State government .",0,0
5753,homeless,bd,"Amadou Ama , who sold metal sheeting for roofs , said he had provided shelter to homeless neighbours ' but soldiers broke down his door at night and dragged two women off .",0,0
